"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N2","27-Dec-2019","      11352.05","      11430.00","      11430.00","      11350.00","      11352.00","      11353.55","      11363.24","         90","             1022691.20","         30","         77","         85.56"
"SBIN","N5","27-Dec-2019","      11531.67","      11527.00","      11535.50","      11505.00","      11522.00","      11520.16","      11521.67","        495","             5703228.21","         89","        435","         87.88"
"SBIN","N6","27-Dec-2019","      11261.00","      11205.00","      11465.00","      11200.02","      11300.00","      11300.00","      11322.50","          6","               67935.02","          5","          1","         16.67"
"SBIN","EQ","30-Dec-2019","        337.25","        337.75","        337.85","        332.50","        334.45","        334.40","        334.47","   22775554","          7617748864.20","     133458","    3240311","         14.23"
"SBIN","N2","30-Dec-2019","      11353.55","      11354.00","      11354.00","      11280.00","      11299.99","      11286.34","      11299.20","        163","             1841768.79","         33","        162","         99.39"
"SBIN","N5","30-Dec-2019","      11520.16","      11515.00","      11525.00","      11475.50","      11475.50","      11481.98","      11500.15","        619","             7118594.08","        128","        579","         93.54"
"SBIN","EQ","31-Dec-2019","        334.40","        334.40","        336.35","        332.55","        333.80","        333.75","        334.36","   23801635","          7958254900.20","     145537","    4635729","         19.48"
"SBIN","N2","31-Dec-2019","      11286.34","      11299.00","      11299.00","      11251.00","      11251.00","      11252.76","      11279.56","         88","              992601.58","         26","         88","        100.00"
"SBIN","N5","31-Dec-2019","      11481.98","      11485.00","      11485.00","      11422.00","      11422.00","      11429.66","      11445.64","        916","            10484208.93","        218","        825","         90.07"
"SBIN","N6","31-Dec-2019","      11300.00","      11289.00","      11289.00","      11200.01","      11201.00","      11204.33","      11228.61","         45","              505287.56","         12","         44","         97.78"
"SBIN","EQ","01-Jan-2020","        333.75","        334.70","        335.95","        332.15","        335.00","        334.45","        334.03","   17379320","          5805129513.65","      99108","    1850790","         10.65"
"SBIN","N2","01-Jan-2020","      11252.76","      11329.99","      11329.99","      11151.00","      11151.00","      11212.46","      11215.26","         42","              471041.04","         24","         42","        100.00"
"SBIN","N5","01-Jan-2020","      11429.66","      11430.00","      11441.00","      11420.00","      11427.00","      11425.63","      11428.32","        598","             6834133.93","         98","        549","         91.81"
"SBIN","N6","01-Jan-2020","      11204.33","      11177.50","      11177.50","      11150.00","      11150.00","      11160.63","      11166.74","         35","              390835.75","         10","         35","        100.00"
"SBIN","EQ","02-Jan-2020","        334.45","        334.50","        339.85","        333.35","        338.80","        339.30","        336.81","   20324236","          6845341476.35","     123189","    4239894","         20.86"
"SBIN","N2","02-Jan-2020","      11212.46","      11250.00","      11250.00","      11161.00","      11161.00","      11164.73","      11193.71","         61","              682816.09","         14","         61","        100.00"
"SBIN","N5","02-Jan-2020","      11425.63","      11430.00","      11435.00","      11360.10","      11370.00","      11369.51","      11383.64","        999","            11372259.53","        184","        983","         98.40"
"SBIN","N6","02-Jan-2020","      11160.63","      11250.00","      11250.00","      11125.00","      11125.00","      11125.00","      11187.50","          2","               22375.00","          2","          0","          0.00"
"SBIN","EQ","03-Jan-2020","        339.30","        337.95","        337.95","        332.00","        334.00","        333.70","        335.08","   21853208","          7322600454.00","     139793","    6309081","         28.87"
"SBIN","N2","03-Jan-2020","      11164.73","      11239.82","      11239.82","      11155.00","      11155.00","      11156.73","      11176.52","         42","              469413.70","         10","         42","        100.00"
"SBIN","N5","03-Jan-2020","      11369.51","      11371.00","      11380.00","      11340.00","      11340.00","      11355.00","      11361.83","        682","             7748764.65","        129","        623","         91.35"
"SBIN","EQ","06-Jan-2020","        333.70","        331.70","        331.70","        317.70","        318.40","        319.00","        322.03","   35645325","         11478824411.65","     280646","    8731362","         24.50"
"SBIN","N2","06-Jan-2020","      11156.73","      11220.00","      11220.00","      11140.00","      11140.00","      11140.00","      11159.85","        264","             2946200.70","         20","        264","        100.00"
"SBIN","N5","06-Jan-2020","      11355.00","      11370.00","      11370.00","      11335.00","      11361.00","      11353.03","      11347.21","        640","             7262216.85","        133","        636","         99.38"
"SBIN","N6","06-Jan-2020","      11125.00","      11130.05","      11130.05","      11100.01","      11106.00","      11106.00","      11117.77","         62","              689302.04","         13","         60","         96.77"
"SBIN","EQ","07-Jan-2020","        319.00","        324.45","        327.00","        315.40","        317.90","        318.40","        320.38","   50966826","         16328677246.35","     310782","    9993754","         19.61"
